Time (s),Temperature (°C),Mass Flow Rate (g),Pump Speed (%),Engine Speed (%),Shutoff Angle (°),Propane Angle (°),Status,Timestamp (PST)
8512,,,,,,75,,2025-02-22 17:43:35
8513,,0.0,,,,,,2025-02-22 17:43:35
8514,32.25,,,,,,,2025-02-22 17:43:35
8515,,,0,,,,,2025-02-22 17:43:35
8516,,,,0,,,,2025-02-22 17:43:35
8517,,,,,0,,,2025-02-22 17:43:35
8518,,,,,,75,,2025-02-22 17:43:35
8519,,0.0,,,,,,2025-02-22 17:43:35
8520,32.5,,,,,,,2025-02-22 17:43:35
8521,,,0,,,,,2025-02-22 17:43:35
8522,,,,0,,,,2025-02-22 17:43:35
8523,,,,,0,,,2025-02-22 17:43:35
8524,,,,,,75,,2025-02-22 17:43:35
8525,,0.0,,,,,,2025-02-22 17:43:35
8526,32.25,,,,,,,2025-02-22 17:43:36
8527,,,0,,,,,2025-02-22 17:43:36
8528,,,,0,,,,2025-02-22 17:43:36
8529,,,,,0,,,2025-02-22 17:43:36
8530,,,,,,75,,2025-02-22 17:43:36
8531,,0.0,,,,,,2025-02-22 17:43:36
8532,32.25,,,,,,,2025-02-22 17:43:36
8533,,,0,,,,,2025-02-22 17:43:36
8534,,,,0,,,,2025-02-22 17:43:36
8535,,,,,0,,,2025-02-22 17:43:36
8536,,,,,,75,,2025-02-22 17:43:36
8537,,0.0,,,,,,2025-02-22 17:43:36
8538,32.5,,,,,,,2025-02-22 17:43:37
8539,,,0,,,,,2025-02-22 17:43:37
8540,,,,0,,,,2025-02-22 17:43:37
8541,,,,,0,,,2025-02-22 17:43:37
8542,,,,,,75,,2025-02-22 17:43:37
8543,,0.0,,,,,,2025-02-22 17:43:37
8544,32.0,,,,,,,2025-02-22 17:43:37
8545,,,0,,,,,2025-02-22 17:43:37
8546,,,,0,,,,2025-02-22 17:43:37
8547,,,,,0,,,2025-02-22 17:43:37
8548,,,,,,75,,2025-02-22 17:43:37
8549,,0.0,,,,,,2025-02-22 17:43:37
8550,32.25,,,,,,,2025-02-22 17:43:37
8551,,,0,,,,,2025-02-22 17:43:37
8552,,,,0,,,,2025-02-22 17:43:37
8553,,,,,0,,,2025-02-22 17:43:37
8554,,,,,,75,,2025-02-22 17:43:37
8555,,0.0,,,,,,2025-02-22 17:43:37
8556,32.25,,,,,,,2025-02-22 17:43:38
8557,,,0,,,,,2025-02-22 17:43:38
8558,,,,0,,,,2025-02-22 17:43:38
8559,,,,,0,,,2025-02-22 17:43:38
8560,,,,,,75,,2025-02-22 17:43:38
8561,,0.0,,,,,,2025-02-22 17:43:38
8562,32.0,,,,,,,2025-02-22 17:43:38
8563,,,0,,,,,2025-02-22 17:43:38
8564,,,,0,,,,2025-02-22 17:43:38
8565,,,,,0,,,2025-02-22 17:43:38
8566,,,,,,75,,2025-02-22 17:43:38
8567,,0.0,,,,,,2025-02-22 17:43:38
8568,32.5,,,,,,,2025-02-22 17:43:38
8569,,,0,,,,,2025-02-22 17:43:38
8570,,,,0,,,,2025-02-22 17:43:38
8571,,,,,0,,,2025-02-22 17:43:38
8572,,,,,,75,,2025-02-22 17:43:38
8573,,0.0,,,,,,2025-02-22 17:43:38
8574,32.0,,,,,,,2025-02-22 17:43:39
8575,,,0,,,,,2025-02-22 17:43:39
8576,,,,0,,,,2025-02-22 17:43:39
8577,,,,,0,,,2025-02-22 17:43:39
8578,,,,,,75,,2025-02-22 17:43:39
8579,,0.0,,,,,,2025-02-22 17:43:39
8580,31.75,,,,,,,2025-02-22 17:43:39
8581,,,0,,,,,2025-02-22 17:43:39
8582,,,,0,,,,2025-02-22 17:43:39
8583,,,,,0,,,2025-02-22 17:43:39
8584,,,,,,75,,2025-02-22 17:43:39
8585,,0.0,,,,,,2025-02-22 17:43:39
8586,32.25,,,,,,,2025-02-22 17:43:39
8587,,,0,,,,,2025-02-22 17:43:39
8588,,,,0,,,,2025-02-22 17:43:39
8589,,,,,0,,,2025-02-22 17:43:39
8590,,,,,,75,,2025-02-22 17:43:39
8591,,0.0,,,,,,2025-02-22 17:43:39
8592,32.25,,,,,,,2025-02-22 17:43:40
8593,,,0,,,,,2025-02-22 17:43:40
8594,,,,0,,,,2025-02-22 17:43:40
8595,,,,,0,,,2025-02-22 17:43:40
8596,,,,,,75,,2025-02-22 17:43:40
8597,,0.0,,,,,,2025-02-22 17:43:40
8598,32.0,,,,,,,2025-02-22 17:43:40
8599,,,0,,,,,2025-02-22 17:43:40
8600,,,,0,,,,2025-02-22 17:43:40
8601,,,,,0,,,2025-02-22 17:43:40
8602,,,,,,75,,2025-02-22 17:43:40
8603,,0.0,,,,,,2025-02-22 17:43:40
8604,32.25,,,,,,,2025-02-22 17:43:40
8605,,,0,,,,,2025-02-22 17:43:40
8606,,,,0,,,,2025-02-22 17:43:40
8607,,,,,0,,,2025-02-22 17:43:40
8608,,,,,,75,,2025-02-22 17:43:40
8609,,0.0,,,,,,2025-02-22 17:43:40
8610,32.25,,,,,,,2025-02-22 17:43:41
8611,,,0,,,,,2025-02-22 17:43:41
8612,,,,0,,,,2025-02-22 17:43:41
8613,,,,,0,,,2025-02-22 17:43:41
8614,,,,,,75,,2025-02-22 17:43:41
8615,,0.0,,,,,,2025-02-22 17:43:41
8616,32.25,,,,,,,2025-02-22 17:43:41
8617,,,0,,,,,2025-02-22 17:43:41
8618,,,,0,,,,2025-02-22 17:43:41
8619,,,,,0,,,2025-02-22 17:43:41
8620,,,,,,75,,2025-02-22 17:43:41
8621,,0.0,,,,,,2025-02-22 17:43:41
8622,32.0,,,,,,,2025-02-22 17:43:41
8623,,,0,,,,,2025-02-22 17:43:41
8624,,,,0,,,,2025-02-22 17:43:41
8625,,,,,0,,,2025-02-22 17:43:41
8626,,,,,,75,,2025-02-22 17:43:41
8627,,0.0,,,,,,2025-02-22 17:43:41
8628,32.0,,,,,,,2025-02-22 17:43:42
8629,,,0,,,,,2025-02-22 17:43:42
8630,,,,0,,,,2025-02-22 17:43:42
8631,,,,,0,,,2025-02-22 17:43:42
8632,,,,,,75,,2025-02-22 17:43:42
8633,,0.0,,,,,,2025-02-22 17:43:42
8634,31.75,,,,,,,2025-02-22 17:43:42
8635,,,0,,,,,2025-02-22 17:43:42
8636,,,,0,,,,2025-02-22 17:43:42
8637,,,,,0,,,2025-02-22 17:43:42
8638,,,,,,75,,2025-02-22 17:43:42
8639,,0.0,,,,,,2025-02-22 17:43:42
8640,33.25,,,,,,,2025-02-22 17:43:42
8641,,,0,,,,,2025-02-22 17:43:42
8642,,,,0,,,,2025-02-22 17:43:42
8643,,,,,0,,,2025-02-22 17:43:42
8644,,,,,,75,,2025-02-22 17:43:42
8645,,0.0,,,,,,2025-02-22 17:43:42
8646,33.5,,,,,,,2025-02-22 17:43:43
8647,,,0,,,,,2025-02-22 17:43:43
8648,,,,0,,,,2025-02-22 17:43:43
8649,,,,,0,,,2025-02-22 17:43:43
8650,,,,,,75,,2025-02-22 17:43:43
8651,,0.0,,,,,,2025-02-22 17:43:43
8652,33.5,,,,,,,2025-02-22 17:43:43
8653,,,0,,,,,2025-02-22 17:43:43
8654,,,,1,,,,2025-02-22 17:43:43
8655,,,,,0,,,2025-02-22 17:43:43
8656,,,,,,75,,2025-02-22 17:43:43
8657,,0.0,,,,,,2025-02-22 17:43:43
8658,33.5,,,,,,,2025-02-22 17:43:44
8659,,,0,,,,,2025-02-22 17:43:44
8660,,,,1,,,,2025-02-22 17:43:44
8661,,,,,0,,,2025-02-22 17:43:44
8662,,,,,,75,,2025-02-22 17:43:44
8663,,0.0,,,,,,2025-02-22 17:43:44
8664,34.75,,,,,,,2025-02-22 17:43:44
8665,,,0,,,,,2025-02-22 17:43:44
8666,,,,2,,,,2025-02-22 17:43:44
8667,,,,,0,,,2025-02-22 17:43:44
8668,,,,,,75,,2025-02-22 17:43:44
8669,,0.0,,,,,,2025-02-22 17:43:44
8670,34.75,,,,,,,2025-02-22 17:43:44
8671,,,0,,,,,2025-02-22 17:43:44
8672,,,,3,,,,2025-02-22 17:43:44
8673,,,,,0,,,2025-02-22 17:43:44
8674,,,,,,75,,2025-02-22 17:43:44
8675,,0.0,,,,,,2025-02-22 17:43:44
8676,34.75,,,,,,,2025-02-22 17:43:45
8677,,,0,,,,,2025-02-22 17:43:45
8678,,,,4,,,,2025-02-22 17:43:45
8679,,,,,0,,,2025-02-22 17:43:45
8680,,,,,,75,,2025-02-22 17:43:45
8681,,0.0,,,,,,2025-02-22 17:43:45
8682,34.75,,,,,,,2025-02-22 17:43:45
8683,,,0,,,,,2025-02-22 17:43:45
8684,,,,5,,,,2025-02-22 17:43:45
8685,,,,,0,,,2025-02-22 17:43:45
8686,,,,,,75,,2025-02-22 17:43:45
8687,,0.0,,,,,,2025-02-22 17:43:45
8688,34.75,,,,,,,2025-02-22 17:43:45
8689,,,0,,,,,2025-02-22 17:43:45
8690,,,,6,,,,2025-02-22 17:43:45
8691,,,,,0,,,2025-02-22 17:43:45
8692,,,,,,75,,2025-02-22 17:43:45
8693,,0.0,,,,,,2025-02-22 17:43:45
8694,34.5,,,,,,,2025-02-22 17:43:46
8695,,,0,,,,,2025-02-22 17:43:46
8696,,,,7,,,,2025-02-22 17:43:46
8697,,,,,0,,,2025-02-22 17:43:46
8698,,,,,,75,,2025-02-22 17:43:46
8699,,0.0,,,,,,2025-02-22 17:43:46
8700,34.75,,,,,,,2025-02-22 17:43:46
8701,,,0,,,,,2025-02-22 17:43:46
8702,,,,8,,,,2025-02-22 17:43:46
8703,,,,,0,,,2025-02-22 17:43:46
8704,,,,,,75,,2025-02-22 17:43:46
8705,,0.0,,,,,,2025-02-22 17:43:46
8706,34.5,,,,,,,2025-02-22 17:43:46
8707,,,0,,,,,2025-02-22 17:43:46
8708,,,,9,,,,2025-02-22 17:43:46
8709,,,,,0,,,2025-02-22 17:43:46
8710,,,,,,75,,2025-02-22 17:43:46
8711,,0.0,,,,,,2025-02-22 17:43:46
8712,34.5,,,,,,,2025-02-22 17:43:47
8713,,,0,,,,,2025-02-22 17:43:47
8714,,,,10,,,,2025-02-22 17:43:47
8715,,,,,0,,,2025-02-22 17:43:47
8716,,,,,,75,,2025-02-22 17:43:47
8717,,0.0,,,,,,2025-02-22 17:43:47
8718,34.5,,,,,,,2025-02-22 17:43:47
8719,,,0,,,,,2025-02-22 17:43:47
8720,,,,11,,,,2025-02-22 17:43:47
8721,,,,,0,,,2025-02-22 17:43:47
8722,,,,,,75,,2025-02-22 17:43:47
8723,,0.0,,,,,,2025-02-22 17:43:47
8724,34.25,,,,,,,2025-02-22 17:43:47
8725,,,0,,,,,2025-02-22 17:43:47
8726,,,,12,,,,2025-02-22 17:43:47
8727,,,,,0,,,2025-02-22 17:43:47
8728,,,,,,75,,2025-02-22 17:43:47
8729,,0.0,,,,,,2025-02-22 17:43:47
8730,34.0,,,,,,,2025-02-22 17:43:48
8731,,,0,,,,,2025-02-22 17:43:48
8732,,,,12,,,,2025-02-22 17:43:48
8733,,,,,0,,,2025-02-22 17:43:48
8734,,,,,,75,,2025-02-22 17:43:48
8735,,0.0,,,,,,2025-02-22 17:43:48
8736,34.25,,,,,,,2025-02-22 17:43:48
8737,,,0,,,,,2025-02-22 17:43:48
8738,,,,13,,,,2025-02-22 17:43:48
8739,,,,,0,,,2025-02-22 17:43:48
8740,,,,,,75,,2025-02-22 17:43:48
8741,,0.0,,,,,,2025-02-22 17:43:48
8742,34.25,,,,,,,2025-02-22 17:43:48
8743,,,0,,,,,2025-02-22 17:43:49
8744,,,,13,,,,2025-02-22 17:43:49
8745,,,,,0,,,2025-02-22 17:43:49
8746,,,,,,75,,2025-02-22 17:43:49
8747,,0.0,,,,,,2025-02-22 17:43:49
8748,34.0,,,,,,,2025-02-22 17:43:49
8749,,,0,,,,,2025-02-22 17:43:49
8750,,,,13,,,,2025-02-22 17:43:49
8751,,,,,0,,,2025-02-22 17:43:49
8752,,,,,,75,,2025-02-22 17:43:49
8753,,0.0,,,,,,2025-02-22 17:43:49
8754,34.25,,,,,,,2025-02-22 17:43:49
8755,,,0,,,,,2025-02-22 17:43:49
8756,,,,13,,,,2025-02-22 17:43:49
8757,,,,,0,,,2025-02-22 17:43:49
8758,,,,,,75,,2025-02-22 17:43:49
8759,,0.0,,,,,,2025-02-22 17:43:49
8760,34.5,,,,,,,2025-02-22 17:43:49
8761,,,1,,,,,2025-02-22 17:43:49
8762,,,,13,,,,2025-02-22 17:43:49
8763,,,,,0,,,2025-02-22 17:43:49
8764,,,,,,75,,2025-02-22 17:43:49
8765,,0.0,,,,,,2025-02-22 17:43:49
8766,33.25,,,,,,,2025-02-22 17:43:50
8767,,,2,,,,,2025-02-22 17:43:50
8768,,,,13,,,,2025-02-22 17:43:50
8769,,,,,0,,,2025-02-22 17:43:50
8770,,,,,,75,,2025-02-22 17:43:50
8771,,0.0,,,,,,2025-02-22 17:43:50
8772,34.0,,,,,,,2025-02-22 17:43:50
8773,,,3,,,,,2025-02-22 17:43:50
8774,,,,13,,,,2025-02-22 17:43:50
8775,,,,,0,,,2025-02-22 17:43:50
8776,,,,,,75,,2025-02-22 17:43:50
8777,,0.0,,,,,,2025-02-22 17:43:50
8778,34.5,,,,,,,2025-02-22 17:43:51
8779,,,4,,,,,2025-02-22 17:43:51
8780,,,,13,,,,2025-02-22 17:43:51
8781,,,,,0,,,2025-02-22 17:43:51
8782,,,,,,75,,2025-02-22 17:43:51
8783,,0.0,,,,,,2025-02-22 17:43:51
8784,34.25,,,,,,,2025-02-22 17:43:51
8785,,,5,,,,,2025-02-22 17:43:51
8786,,,,13,,,,2025-02-22 17:43:51
8787,,,,,0,,,2025-02-22 17:43:51
8788,,,,,,75,,2025-02-22 17:43:51
8789,,0.0,,,,,,2025-02-22 17:43:51
8790,34.0,,,,,,,2025-02-22 17:43:51
8791,,,5,,,,,2025-02-22 17:43:51
8792,,,,13,,,,2025-02-22 17:43:51
8793,,,,,0,,,2025-02-22 17:43:51
8794,,,,,,75,,2025-02-22 17:43:51
8795,,0.0,,,,,,2025-02-22 17:43:51
8796,34.0,,,,,,,2025-02-22 17:43:52
8797,,,5,,,,,2025-02-22 17:43:52
8798,,,,13,,,,2025-02-22 17:43:52
8799,,,,,0,,,2025-02-22 17:43:52
8800,,,,,,75,,2025-02-22 17:43:52
8801,,0.0,,,,,,2025-02-22 17:43:52
8802,34.0,,,,,,,2025-02-22 17:43:52
8803,,,5,,,,,2025-02-22 17:43:52
8804,,,,13,,,,2025-02-22 17:43:52
8805,,,,,0,,,2025-02-22 17:43:52
8806,,,,,,75,,2025-02-22 17:43:52
8807,,0.0,,,,,,2025-02-22 17:43:52
8808,33.75,,,,,,,2025-02-22 17:43:52
8809,,,5,,,,,2025-02-22 17:43:52
8810,,,,13,,,,2025-02-22 17:43:52
8811,,,,,0,,,2025-02-22 17:43:52
8812,,,,,,75,,2025-02-22 17:43:52
8813,,0.0,,,,,,2025-02-22 17:43:52
8814,33.5,,,,,,,2025-02-22 17:43:53
8815,,,5,,,,,2025-02-22 17:43:53
8816,,,,13,,,,2025-02-22 17:43:53
8817,,,,,0,,,2025-02-22 17:43:53
8818,,,,,,75,,2025-02-22 17:43:53
8819,,0.0,,,,,,2025-02-22 17:43:53
8820,34.0,,,,,,,2025-02-22 17:43:53
8821,,,5,,,,,2025-02-22 17:43:53
8822,,,,13,,,,2025-02-22 17:43:53
8823,,,,,0,,,2025-02-22 17:43:53
8824,,,,,,75,,2025-02-22 17:43:53
8825,,0.0,,,,,,2025-02-22 17:43:53
8826,34.0,,,,,,,2025-02-22 17:43:53
8827,,,6,,,,,2025-02-22 17:43:53
8828,,,,13,,,,2025-02-22 17:43:53
8829,,,,,0,,,2025-02-22 17:43:53
8830,,,,,,75,,2025-02-22 17:43:53
8831,,0.0,,,,,,2025-02-22 17:43:53
8832,34.0,,,,,,,2025-02-22 17:43:54
8833,,,7,,,,,2025-02-22 17:43:54
8834,,,,13,,,,2025-02-22 17:43:54
8835,,,,,0,,,2025-02-22 17:43:54
8836,,,,,,75,,2025-02-22 17:43:54
8837,,0.0,,,,,,2025-02-22 17:43:54
8838,33.5,,,,,,,2025-02-22 17:43:54
8839,,,8,,,,,2025-02-22 17:43:54
8840,,,,13,,,,2025-02-22 17:43:54
8841,,,,,0,,,2025-02-22 17:43:54
8842,,,,,,75,,2025-02-22 17:43:54
8843,,0.0,,,,,,2025-02-22 17:43:54
8844,33.5,,,,,,,2025-02-22 17:43:54
8845,,,9,,,,,2025-02-22 17:43:54
8846,,,,13,,,,2025-02-22 17:43:54
8847,,,,,0,,,2025-02-22 17:43:54
8848,,,,,,75,,2025-02-22 17:43:54
8849,,0.0,,,,,,2025-02-22 17:43:54
8850,33.75,,,,,,,2025-02-22 17:43:55
8851,,,10,,,,,2025-02-22 17:43:55
8852,,,,13,,,,2025-02-22 17:43:55
8853,,,,,0,,,2025-02-22 17:43:55
8854,,,,,,75,,2025-02-22 17:43:55
8855,,0.0,,,,,,2025-02-22 17:43:55
8856,33.0,,,,,,,2025-02-22 17:43:55
8857,,,10,,,,,2025-02-22 17:43:55
8858,,,,13,,,,2025-02-22 17:43:55
8859,,,,,0,,,2025-02-22 17:43:55
8860,,,,,,75,,2025-02-22 17:43:55
8861,,0.0,,,,,,2025-02-22 17:43:55
8862,33.75,,,,,,,2025-02-22 17:43:56
8863,,,10,,,,,2025-02-22 17:43:56
8864,,,,13,,,,2025-02-22 17:43:56
8865,,,,,0,,,2025-02-22 17:43:56
8866,,,,,,75,,2025-02-22 17:43:56
8867,,0.0,,,,,,2025-02-22 17:43:56
8868,33.25,,,,,,,2025-02-22 17:43:56
8869,,,11,,,,,2025-02-22 17:43:56
8870,,,,13,,,,2025-02-22 17:43:56
8871,,,,,0,,,2025-02-22 17:43:56
8872,,,,,,75,,2025-02-22 17:43:56
8873,,0.0,,,,,,2025-02-22 17:43:56
8874,33.25,,,,,,,2025-02-22 17:43:56
8875,,,11,,,,,2025-02-22 17:43:56
8876,,,,13,,,,2025-02-22 17:43:56
8877,,,,,0,,,2025-02-22 17:43:56
8878,,,,,,75,,2025-02-22 17:43:56
8879,,0.0,,,,,,2025-02-22 17:43:56
8880,33.5,,,,,,,2025-02-22 17:43:56
8881,,,11,,,,,2025-02-22 17:43:56
8882,,,,13,,,,2025-02-22 17:43:56
8883,,,,,0,,,2025-02-22 17:43:56
8884,,,,,,75,,2025-02-22 17:43:56
8885,,0.0,,,,,,2025-02-22 17:43:56
8886,33.5,,,,,,,2025-02-22 17:43:57
8887,,,11,,,,,2025-02-22 17:43:57
8888,,,,13,,,,2025-02-22 17:43:57
8889,,,,,0,,,2025-02-22 17:43:57
8890,,,,,,75,,2025-02-22 17:43:57
8891,,0.0,,,,,,2025-02-22 17:43:57
8892,33.25,,,,,,,2025-02-22 17:43:57
8893,,,12,,,,,2025-02-22 17:43:57
8894,,,,13,,,,2025-02-22 17:43:57
8895,,,,,0,,,2025-02-22 17:43:57
8896,,,,,,75,,2025-02-22 17:43:57
8897,,0.0,,,,,,2025-02-22 17:43:57
8898,33.25,,,,,,,2025-02-22 17:43:58
8899,,,12,,,,,2025-02-22 17:43:58
8900,,,,13,,,,2025-02-22 17:43:58
8901,,,,,0,,,2025-02-22 17:43:58
8902,,,,,,75,,2025-02-22 17:43:58
8903,,0.0,,,,,,2025-02-22 17:43:58
8904,32.75,,,,,,,2025-02-22 17:43:58
8905,,,12,,,,,2025-02-22 17:43:58
8906,,,,13,,,,2025-02-22 17:43:58
8907,,,,,0,,,2025-02-22 17:43:58
8908,,,,,,75,,2025-02-22 17:43:58
8909,,0.0,,,,,,2025-02-22 17:43:58
8910,33.25,,,,,,,2025-02-22 17:43:58
8911,,,12,,,,,2025-02-22 17:43:58
8912,,,,13,,,,2025-02-22 17:43:58
8913,,,,,0,,,2025-02-22 17:43:58
8914,,,,,,75,,2025-02-22 17:43:58
8915,,0.0,,,,,,2025-02-22 17:43:58
8916,33.0,,,,,,,2025-02-22 17:43:59
8917,,,12,,,,,2025-02-22 17:43:59
8918,,,,13,,,,2025-02-22 17:43:59
8919,,,,,0,,,2025-02-22 17:43:59
8920,,,,,,75,,2025-02-22 17:43:59
8921,,0.0,,,,,,2025-02-22 17:43:59
8922,33.5,,,,,,,2025-02-22 17:43:59
8923,,,12,,,,,2025-02-22 17:43:59
8924,,,,13,,,,2025-02-22 17:43:59
8925,,,,,0,,,2025-02-22 17:43:59
8926,,,,,,75,,2025-02-22 17:43:59
8927,,0.0,,,,,,2025-02-22 17:43:59
8928,33.25,,,,,,,2025-02-22 17:43:59
8929,,,12,,,,,2025-02-22 17:43:59
8930,,,,13,,,,2025-02-22 17:43:59
8931,,,,,0,,,2025-02-22 17:43:59
8932,,,,,,75,,2025-02-22 17:43:59
8933,,0.0,,,,,,2025-02-22 17:43:59
8934,31.0,,,,,,,2025-02-22 17:44:00
8935,,,12,,,,,2025-02-22 17:44:00
8936,,,,13,,,,2025-02-22 17:44:00
8937,,,,,0,,,2025-02-22 17:44:00
8938,,,,,,75,,2025-02-22 17:44:00
8939,,0.0,,,,,,2025-02-22 17:44:00
8940,30.75,,,,,,,2025-02-22 17:44:00
8941,,,12,,,,,2025-02-22 17:44:00
8942,,,,13,,,,2025-02-22 17:44:00
8943,,,,,0,,,2025-02-22 17:44:00
8944,,,,,,75,,2025-02-22 17:44:00
8945,,0.0,,,,,,2025-02-22 17:44:00
8946,30.75,,,,,,,2025-02-22 17:44:00
8947,,,12,,,,,2025-02-22 17:44:00
8948,,,,13,,,,2025-02-22 17:44:00
8949,,,,,0,,,2025-02-22 17:44:00
8950,,,,,,75,,2025-02-22 17:44:00
8951,,0.0,,,,,,2025-02-22 17:44:00
8952,30.75,,,,,,,2025-02-22 17:44:01
8953,,,12,,,,,2025-02-22 17:44:01
8954,,,,13,,,,2025-02-22 17:44:01
8955,,,,,0,,,2025-02-22 17:44:01
8956,,,,,,75,,2025-02-22 17:44:01
8957,,0.0,,,,,,2025-02-22 17:44:01
8958,30.75,,,,,,,2025-02-22 17:44:01
8959,,,12,,,,,2025-02-22 17:44:01
8960,,,,13,,,,2025-02-22 17:44:01
8961,,,,,0,,,2025-02-22 17:44:01
8962,,,,,,75,,2025-02-22 17:44:01
8963,,0.0,,,,,,2025-02-22 17:44:01
8964,30.75,,,,,,,2025-02-22 17:44:01
8965,,,12,,,,,2025-02-22 17:44:01
